#%file0_affymetrix-algorithm-param-apt-opt-feat-effect-file=
#%file0_affymetrix-algorithm-param-apt-opt-target-sketch-file=
#%file0_affymetrix-algorithm-param-apt-opt-do-residuals=false
#%file0_affymetrix-algorithm-param-apt-opt-do-feature-effects=false
#%file0_affymetrix-algorithm-param-apt-opt-write-sketch=false
#%file0_affymetrix-algorithm-param-quantification-name=med-polish
#%file0_affymetrix-algorithm-param-quantification-version=1.0
#%file0_affymetrix-algorithm-param-quantification-scale=log2
#%file0_affymetrix-algorithm-param-quantification-type=signal
############################################################
#%file1_name=/home/stefan_l/Diabetes_Postdoc/Hemang_data/Muscle_exercise/lib/NuGOHs1a520180_Hs_Probeset_ID_2_GeneSymbol.txt
#%file1_cols=probeset_id,Gene Symbol,
############################################################
probeset_id	34884_1	34884_2	34885_1	34885_2	34888_1	34888_2	34892_1	34892_2	34893_1	34893_2	34894_1	34894_2	34895_1	34895_2	34896_1	34896_2	34897_1	34897_2	34898_1	34898_2	34899_1	34899_2	34900_1	34900_2	34901_1	34901_2	34902_1	34902_2	34903_1	34903_2	34904_1	34904_2	34905_1	34905_2	34906_1	34906_2	34907_1	34907_2	34908_1	34908_2	34909_1	34909_2	34910_1	34910_2	34912_1	34912_2	34913_1	34913_2	34915_1	34915_2	34919_1	34919_2	34921_1	34921_2	34922_1	34922_2	34923_1	34923_2	34924_1	34924_2	34925_1	34925_2	34926_1	34926_2	34927_1	34927_2	34929_1	34929_2	34930_1	34930_2	34931_1	34931_2	34932_1	34932_2	34933_1	34933_2	34934_1	34934_2	Gene Symbol
XR_039826_at	8.27455	8.31036	7.66870	8.40962	7.74269	7.79569	8.36614	8.05582	7.86569	8.33761	8.18178	7.82636	8.24517	8.39214	8.49133	8.38412	8.57573	8.23636	7.99428	8.12171	8.01344	7.91322	8.47496	8.34745	8.04812	8.12920	8.12469	8.59841	8.15937	8.34354	8.25708	8.30399	8.02740	7.96865	8.17273	8.09503	8.30059	8.22059	8.35139	8.42814	8.19581	8.09407	8.42168	8.53511	7.39104	7.72790	8.01479	7.99985	8.48925	8.28888	7.96709	6.91276	8.03741	7.52864	8.01414	7.91354	8.22251	8.42277	8.10343	8.23683	7.85937	7.88771	7.84146	8.12296	8.18816	8.30128	8.18162	8.36289	7.79493	7.71389	8.01523	8.46379	8.01928	8.24454	7.86088	8.30933	7.89105	7.95434	C1orf170
XR_039827_at	8.11802	8.10754	7.41749	8.20982	7.48530	7.61954	8.18510	7.89392	7.67203	8.20583	8.00154	7.65373	8.03484	8.12722	8.28581	8.14683	8.39024	8.02457	7.76505	7.90885	7.85683	7.71684	8.31449	8.18056	7.82944	7.99164	7.94652	8.41035	7.98964	8.14483	8.07894	8.11154	7.81183	7.76593	7.99130	7.90273	8.10393	7.97296	8.09344	8.20315	7.95846	7.89144	8.19361	8.26705	7.28641	7.52233	7.90480	7.84511	8.34091	8.09454	7.71077	6.60904	7.78778	7.30677	7.79647	7.71804	8.00820	8.18900	7.91177	8.04458	7.68089	7.68872	7.46454	7.91392	7.95425	8.07144	7.98649	8.12148	7.60377	7.44747	7.80116	8.29512	7.77841	8.05107	7.70972	8.09544	7.73434	7.73862	C1orf170
XR_041871_at	5.85594	5.76891	5.65686	5.88420	5.68186	5.96155	5.59987	5.74412	6.17281	5.99223	5.91816	5.85149	5.65530	5.63145	5.86056	5.82645	6.01403	5.94607	5.76036	5.97147	5.55130	5.80886	5.83057	5.90896	6.04604	5.86507	5.76188	5.97285	5.85906	5.55765	5.85153	5.77363	5.98348	5.80181	5.70720	5.32989	5.62274	5.85819	5.68137	6.03581	5.68699	5.84220	5.61762	5.87219	5.75780	5.72502	5.52603	5.50524	5.99117	5.56855	5.80775	5.43229	6.10896	5.36513	5.93496	5.69063	5.80365	5.80194	5.82991	5.94011	5.52292	5.69951	5.44570	5.74852	5.80457	5.98157	5.83066	5.82169	5.95717	5.73756	5.95596	6.01846	6.00019	5.92456	5.83196	6.23228	5.80807	5.80200	FLJ14100
XR_041872_at	5.46673	5.31862	4.99932	5.41398	5.23018	5.43605	5.15356	5.28433	5.74567	5.62990	5.45151	5.46791	5.17932	5.24408	5.42148	5.43547	5.60083	5.49662	5.34100	5.63597	5.09157	5.22411	5.37106	5.38901	5.53469	5.39226	5.35002	5.60173	5.42453	5.01846	5.39215	5.31586	5.49769	5.33466	5.17178	4.99788	5.14666	5.47360	5.18223	5.63379	5.27600	5.35688	5.25817	5.42878	5.31426	5.39845	5.10293	5.05903	5.57645	5.05092	5.46555	4.96892	5.73385	4.89554	5.47621	5.29840	5.30314	5.36866	5.42596	5.57180	5.06325	5.23564	4.98574	5.25587	5.47380	5.65790	5.44975	5.39165	5.51686	5.31378	5.55646	5.68700	5.60261	5.46999	5.33898	5.84570	5.36989	5.41884	FLJ14100
XR_041873_at	5.85594	5.76891	5.65686	5.88420	5.68186	5.96155	5.59987	5.74412	6.17281	5.99223	5.91816	5.85149	5.65530	5.63145	5.86056	5.82645	6.01403	5.94607	5.76036	5.97147	5.55130	5.80886	5.83057	5.90896	6.04604	5.86507	5.76188	5.97285	5.85906	5.55765	5.85153	5.77363	5.98348	5.80181	5.70720	5.32989	5.62274	5.85819	5.68137	6.03581	5.68699	5.84220	5.61762	5.87219	5.75780	5.72502	5.52603	5.50524	5.99117	5.56855	5.80775	5.43229	6.10896	5.36513	5.93496	5.69063	5.80365	5.80194	5.82991	5.94011	5.52292	5.69951	5.44570	5.74852	5.80457	5.98157	5.83066	5.82169	5.95717	5.73756	5.95596	6.01846	6.00019	5.92456	5.83196	6.23228	5.80807	5.80200	FLJ14100
#%file0_affymetrix-algorithm-param-quantification-scale=log2
#%file0_affymetrix-algorithm-param-quantification-type=signal
############################################################
#%file1_name=/home/stefan_l/Diabetes_Postdoc/Hemang_data/Muscle_exercise/lib/NuGOHs1a520180_Hs_Probeset_ID_2_GeneSymbol.txt
#%file1_cols=probeset_id,Gene Symbol,
############################################################
probeset_id	34884_1	34884_2	34885_1	34885_2	34888_1	34888_2	34892_1	34892_2	34893_1	34893_2	34894_1	34894_2	34895_1	34895_2	34896_1	34896_2	34897_1	34897_2	34898_1	34898_2	34899_1	34899_2	34900_1	34900_2	34901_1	34901_2	34902_1	34902_2	34903_1	34903_2	34904_1	34904_2	34905_1	34905_2	34906_1	34906_2	34907_1	34907_2	34908_1	34908_2	34909_1	34909_2	34910_1	34910_2	34912_1	34912_2	34913_1	34913_2	34915_1	34915_2	34919_1	34919_2	34921_1	34921_2	34922_1	34922_2	34923_1	34923_2	34924_1	34924_2	34925_1	34925_2	34926_1	34926_2	34927_1	34927_2	34929_1	34929_2	34930_1	34930_2	34931_1	34931_2	34932_1	34932_2	34933_1	34933_2	34934_1	34934_2	Gene Symbol
NM_000815_at	5.13603	4.98917	5.22751	5.14188	5.21919	5.11324	5.21962	5.31818	5.32953	6.06085	5.46326	5.09613	5.21991	5.22416	5.45074	5.15333	5.21119	5.09099	5.11851	5.15931	5.12214	5.47774	5.12176	5.32010	5.23730	5.31749	5.18679	5.16944	5.21054	4.97398	5.21685	5.11957	5.27429	5.45476	4.97858	5.13840	5.12362	5.30247	5.23162	5.31967	5.22084	5.53488	5.14912	5.15802	5.32810	5.11470	5.06471	5.06160	5.51508	5.22112	5.36429	5.01670	5.22069	4.82790	5.21699	5.14589	5.29962	5.20272	5.38048	5.05518	4.93521	5.07711	5.03256	4.71713	5.33885	5.28548	5.14004	5.21156	5.27160	5.08394	4.92937	5.16500	5.50893	5.41709	5.26481	5.32269	5.22385	5.38322	GABRD
NM_001010926_at	5.53586	5.38318	5.36385	5.25929	5.38135	5.21465	5.15227	5.59743	5.43873	5.57257	5.66929	5.49346	5.30898	5.50263	5.43969	5.43049	5.36740	5.22613	5.51652	5.25946	5.35033	5.25403	5.41295	5.31461	5.38544	5.43961	5.33974	5.35033	5.08254	5.28181	5.62484	5.69408	5.52253	5.34961	5.67300	5.55448	5.20983	5.52573	5.42699	5.72061	5.59774	5.45304	5.53037	5.50777	5.27840	5.27785	5.20028	5.49896	5.50083	5.30771	5.23994	5.34987	5.53428	5.15787	5.26166	5.54632	5.29390	5.23861	5.56359	5.43986	5.19379	5.30178	5.46125	5.20368	5.51125	5.44066	5.49766	5.39052	5.50411	5.13817	5.36328	5.26257	5.43719	5.37168	5.25830	5.59295	5.35750	5.47480	HES5
NM_001033581_at	3.51392	3.69381	3.52229	3.60786	3.84003	3.36836	3.49778	3.77038	3.84725	4.02529	3.86354	3.77922	3.67654	3.75877	4.04412	3.74263	3.87933	3.69705	3.75608	3.83311	3.37474	4.04707	3.88113	3.82258	3.88645	3.75218	3.66803	3.91188	3.69761	3.68853	3.79221	3.44199	3.82876	3.86714	3.49427	3.72749	3.50897	3.55948	3.68258	4.02226	3.84630	3.79614	3.68497	3.65834	3.77184	3.68909	3.82191	3.81972	3.75469	3.71463	3.81145	4.07028	4.13231	3.33908	3.70504	3.53483	3.71136	3.49672	3.59665	3.78761	3.31374	3.67144	3.48148	3.61151	3.69870	3.94361	3.62908	3.79038	3.74567	3.96623	3.69296	3.69966	3.73118	3.68051	3.77291	3.96694	3.77352	3.82336	PRKCZ
NM_001033582_at	3.51392	3.69381	3.52229	3.60786	3.84003	3.36836	3.49778	3.77038	3.84725	4.02529	3.86354	3.77922	3.67654	3.75877	4.04412	3.74263	3.87933	3.69705	3.75608	3.83311	3.37474	4.04707	3.88113	3.82258	3.88645	3.75218	3.66803	3.91188	3.69761	3.68853	3.79221	3.44199	3.82876	3.86714	3.49427	3.72749	3.50897	3.55948	3.68258	4.02226	3.84630	3.79614	3.68497	3.65834	3.77184	3.68909	3.82191	3.81972	3.75469	3.71463	3.81145	4.07028	4.13231	3.33908	3.70504	3.53483	3.71136	3.49672	3.59665	3.78761	3.31374	3.67144	3.48148	3.61151	3.69870	3.94361	3.62908	3.79038	3.74567	3.96623	3.69296	3.69966	3.73118	3.68051	3.77291	3.96694	3.77352	3.82336	PRKCZ
NM_001039211_at	4.62757	4.91102	4.62285	4.49828	5.25406	5.35736	5.10117	5.03719	5.13727	5.19102	5.43658	5.44164	4.87978	4.70852	5.07146	5.19671	5.38939	4.83652	4.63978	5.15531	4.85340	4.87159	5.35427	5.26588	4.85242	4.89522	5.13404	5.63212	5.52304	4.83677	4.94048	4.88066	5.01458	4.78888	4.49807	4.77021	4.74399	5.17835	5.21998	4.63819	4.80829	5.26658	4.91909	4.87942	5.08914	5.04659	4.85226	5.05634	5.04160	4.92614	5.21914	4.49729	5.49393	4.68452	4.53988	4.82103	4.86239	4.89096	5.23915	5.44717	5.28283	4.52969	5.53094	4.75400	4.50669	4.87486	5.13648	5.14986	4.99296	4.46407	4.72429	4.78226	5.40998	5.09041	5.06291	5.06502	5.16000	5.28087	ATAD3C
NM_001080484_at	4.55080	4.59334	4.51386	4.63588	4.57846	4.45840	4.75249	4.75151	4.77164	5.05633	4.52208	4.88194	4.51972	4.72143	4.52607	4.52519	4.54503	4.68599	4.74632	4.96914	4.44625	4.73718	5.16037	4.97611	4.86478	4.51864	4.63514	4.71009	4.62068	4.80099	4.71510	4.72116	4.65950	4.57429	4.23748	4.67344	4.68425	4.59394	4.79309	4.58106	4.78486	5.08163	4.43946	4.37618	4.35840	4.28960	4.78251	4.35895	4.67594	4.74941	4.93510	4.40010	4.39188	4.81962	4.65249	4.65423	4.59713	4.38910	4.43230	4.77078	5.00905	4.79235	4.47066	4.75852	4.89756	4.68523	4.53796	4.87959	4.69684	4.68966	4.51287	4.43490	4.76398	4.78091	4.74568	4.67344	4.59362	4.71523	KIAA1751
NM_001130413_at	4.71862	4.47359	4.59613	4.75083	4.91491	4.80809	4.68015	4.97228	4.90824	5.45725	4.76382	4.63601	4.77489	5.05110	4.83186	4.67835	4.97430	4.66520	4.89695	4.80051	4.55174	4.92484	4.87384	4.92563	4.88668	4.75617	5.01151	5.09544	4.84104	4.77930	4.77387	4.92537	4.36730	4.50706	4.67377	4.35080	4.48549	5.01446	4.84685	4.70604	4.99717	5.02680	4.96153	4.87876	4.56137	4.57561	4.76540	4.85366	5.01054	4.87399	4.92329	4.70972	5.01323	4.39868	4.71102	4.85469	4.74884	4.81198	4.94230	4.66537	4.52655	4.70267	4.65901	4.65483	4.67964	4.63657	4.67538	4.86165	4.74700	4.99383	4.68452	4.48373	4.91730	4.81735	4.93547	5.10703	4.52210	4.73722	SCNN1D
NM_001142467_at	5.09884	5.18295	5.11292	5.10167	4.99410	5.05653	5.55289	5.37289	5.38666	5.61145	5.43959	5.56120	5.31800	5.17355	5.29388	5.22095	5.51056	5.49193	5.49734	5.99922	5.02633	5.12125	5.60733	5.46450	5.50505	6.01363	5.01733	5.42416	5.53104	4.94716	5.84130	5.48729	5.00243	5.18231	5.44695	5.59057	4.93535	5.76674	5.71629	5.60429	5.70213	5.42007	5.56294	5.80318	4.98118	5.12397	5.05514	5.45770	5.24305	5.65846	4.91439	5.11323	5.72184	4.69217	5.19249	5.37971	5.45282	5.35391	5.25335	5.39598	5.02110	4.78916	5.26812	5.22713	5.23819	5.49280	5.51891	5.27794	5.37160	5.34596	5.39139	5.34289	5.29078	5.20215	5.20375	5.77623	5.41496	5.31080	HES4
NM_001142643_at	5.19365	5.19983	4.77931	4.82565	4.90476	5.14701	5.05848	5.26902	5.08715	5.51596	5.29812	5.03694	5.12839	5.30915	4.92980	5.33878	5.31315	5.58699	5.18086	5.09252	4.98110	4.97501	5.37795	5.35873	5.20972	4.93515	5.23379	5.24461	5.11060	5.16079	5.45397	5.17637	4.94841	5.00728	5.09320	5.16655	5.02713	5.32670	5.23691	5.44150	5.41701	5.53160	5.10655	5.28824	5.14255	4.95385	4.93215	5.08937	5.14786	5.47281	5.53445	6.15918	5.19013	4.97713	5.02340	4.97373	4.96993	5.30443	5.37188	5.20198	4.79354	5.15705	5.11185	4.96128	5.22421	5.11568	5.24451	5.36526	5.34290	5.15675	5.00029	5.13728	5.23685	5.39095	4.87739	5.15276	5.19248	5.06725	CASKIN2
NM_001145097_at	2.96897	3.23343	3.41463	3.16118	3.03882	3.14309	3.12399	3.27098	3.38895	3.05504	3.12261	3.08405	3.08467	2.99846	3.09100	2.97814	2.99458	2.90997	3.19467	2.99104	3.23719	3.00896	3.34235	2.87165	2.86128	3.04568	3.00935	3.16851	3.22064	3.12335	3.02880	2.87358	3.02705	3.12268	2.94699	3.04900	3.00113	3.07780	3.24227	2.97825	3.01719	3.03765	3.03353	2.99027	3.38098	2.79356	3.01765	2.91317	2.95893	2.99063	3.29582	3.08496	2.91580	3.24053	3.03551	3.06153	2.95053	3.21768	3.06411	3.09791	3.09477	3.21082	2.95767	2.94699	3.29848	2.85105	2.91385	3.00321	3.24838	3.04921	3.06622	3.00896	3.01126	3.10342	3.05624	3.06622	3.15682	3.23433	SKIL
NM_001145098_at	2.96897	3.23343	3.41463	3.16118	3.03882	3.14309	3.12399	3.27098	3.38895	3.05504	3.12261	3.08405	3.08467	2.99846	3.09100	2.97814	2.99458	2.90997	3.19467	2.99104	3.23719	3.00896	3.34235	2.87165	2.86128	3.04568	3.00935	3.16851	3.22064	3.12335	3.02880	2.87358	3.02705	3.12268	2.94699	3.04900	3.00113	3.07780	3.24227	2.97825	3.01719	3.03765	3.03353	2.99027	3.38098	2.79356	3.01765	2.91317	2.95893	2.99063	3.29582	3.08496	2.91580	3.24053	3.03551	3.06153	2.95053	3.21768	3.06411	3.09791	3.09477	3.21082	2.95767	2.94699	3.29848	2.85105	2.91385	3.00321	3.24838	3.04921	3.06622	3.00896	3.01126	3.10342	3.05624	3.06622	3.15682	3.23433	SKIL
NM_001146274_at	7.63442	7.71797	7.82664	7.63187	8.10026	8.54167	7.35715	7.31176	7.46409	6.75031	7.36523	7.66172	7.60947	7.57617	7.44717	7.52026	7.06798	7.60759	7.95863	7.39081	7.97292	7.82900	7.35023	7.43991	7.41332	7.21552	7.60079	6.89839	8.03210	7.48705	7.78278	7.41413	7.83641	7.55315	7.77737	7.78618	8.00524	7.69469	7.39956	7.30216	7.15200	7.16139	7.34017	7.45443	7.66918	7.98120	7.76810	7.66255	6.95210	7.51813	7.16441	7.91868	7.99361	8.55298	7.94428	7.83893	7.48390	7.47726	7.74971	7.54147	7.82416	7.93365	8.04107	8.14166	7.24739	7.11884	7.80642	7.38948	7.76621	8.16868	7.77448	7.56685	7.35989	7.59987	7.75808	7.30287	7.59682	7.65526	TCF7L2
NM_001146283_at	7.63442	7.71797	7.82664	7.63187	8.10026	8.54167	7.35715	7.31176	7.46409	6.75031	7.36523	7.66172	7.60947	7.57617	7.44717	7.52026	7.06798	7.60759	7.95863	7.39081	7.97292	7.82900	7.35023	7.43991	7.41332	7.21552	7.60079	6.89839	8.03210	7.48705	7.78278	7.41413	7.83641	7.55315	7.77737	7.78618	8.00524	7.69469	7.39956	7.30216	7.15200	7.16139	7.34017	7.45443	7.66918	7.98120	7.76810	7.66255	6.95210	7.51813	7.16441	7.91868	7.99361	8.55298	7.94428	7.83893	7.48390	7.47726	7.74971	7.54147	7.82416	7.93365	8.04107	8.14166	7.24739	7.11884	7.80642	7.38948	7.76621	8.16868	7.77448	7.56685	7.35989	7.59987	7.75808	7.30287	7.59682	7.65526	TCF7L2
NM_001146284_at	7.63442	7.71797	7.82664	7.63187	8.10026	8.54167	7.35715	7.31176	7.46409	6.75031	7.36523	7.66172	7.60947	7.57617	7.44717	7.52026	7.06798	7.60759	7.95863	7.39081	7.97292	7.82900	7.35023	7.43991	7.41332	7.21552	7.60079	6.89839	8.03210	7.48705	7.78278	7.41413	7.83641	7.55315	7.77737	7.78618	8.00524	7.69469	7.39956	7.30216	7.15200	7.16139	7.34017	7.45443	7.66918	7.98120	7.76810	7.66255	6.95210	7.51813	7.16441	7.91868	7.99361	8.55298	7.94428	7.83893	7.48390	7.47726	7.74971	7.54147	7.82416	7.93365	8.04107	8.14166	7.24739	7.11884	7.80642	7.38948	7.76621	8.16868	7.77448	7.56685	7.35989	7.59987	7.75808	7.30287	7.59682	7.65526	TCF7L2
NM_001146285_at	7.63442	7.71797	7.82664	7.63187	8.10026	8.54167	7.35715	7.31176	7.46409	6.75031	7.36523	7.66172	7.60947	7.57617	7.44717	7.52026	7.06798	7.60759	7.95863	7.39081	7.97292	7.82900	7.35023	7.43991	7.41332	7.21552	7.60079	6.89839	8.03210	7.48705	7.78278	7.41413	7.83641	7.55315	7.77737	7.78618	8.00524	7.69469	7.39956	7.30216	7.15200	7.16139	7.34017	7.45443	7.66918	7.98120	7.76810	7.66255	6.95210	7.51813	7.16441	7.91868	7.99361	8.55298	7.94428	7.83893	7.48390	7.47726	7.74971	7.54147	7.82416	7.93365	8.04107	8.14166	7.24739	7.11884	7.80642	7.38948	7.76621	8.16868	7.77448	7.56685	7.35989	7.59987	7.75808	7.30287	7.59682	7.65526	TCF7L2
NM_001146286_at	7.63442	7.71797	7.82664	7.63187	8.10026	8.54167	7.35715	7.31176	7.46409	6.75031	7.36523	7.66172	7.60947	7.57617	7.44717	7.52026	7.06798	7.60759	7.95863	7.39081	7.97292	7.82900	7.35023	7.43991	7.41332	7.21552	7.60079	6.89839	8.03210	7.48705	7.78278	7.41413	7.83641	7.55315	7.77737	7.78618	8.00524	7.69469	7.39956	7.30216	7.15200	7.16139	7.34017	7.45443	7.66918	7.98120	7.76810	7.66255	6.95210	7.51813	7.16441	7.91868	7.99361	8.55298	7.94428	7.83893	7.48390	7.47726	7.74971	7.54147	7.82416	7.93365	8.04107	8.14166	7.24739	7.11884	7.80642	7.38948	7.76621	8.16868	7.77448	7.56685	7.35989	7.59987	7.75808	7.30287	7.59682	7.65526	TCF7L2
NM_001160184_at	5.68236	5.65257	5.69465	5.51121	5.62895	5.76091	5.65118	5.72801	5.89121	5.86166	5.88720	5.61750	5.81709	5.67127	5.68095	5.77612	5.74511	5.81181	5.60581	5.95371	5.58052	5.67112	5.65113	5.62702	5.68390	5.63866	5.74731	5.78702	5.51175	5.72655	5.68137	5.66058	5.69605	5.89710	5.57930	5.50333	5.12138	5.79728	5.77547	5.76870	5.46310	5.63605	5.69318	5.67632	5.57541	5.33825	5.29251	5.65517	5.79895	5.37841	5.52042	5.32500	5.76008	5.40019	5.58822	5.48897	5.84957	5.66087	5.84368	5.65895	5.56219	5.55239	5.51606	5.28951	5.64648	5.59960	5.49769	5.84371	5.66995	5.60807	5.47018	5.61316	5.85467	5.66857	5.82622	5.79247	5.65712	5.67325	PLEKHN1
NM_002074_at	8.52022	8.72443	8.49134	8.53452	8.51199	9.05815	8.50528	8.22394	8.53836	8.25871	8.39703	8.44268	8.53563	8.45041	8.35828	8.43735	8.52625	8.27962	8.38533	8.36498	8.92118	8.62489	8.39331	8.38554	8.45217	8.66644	8.17007	8.14702	8.12953	8.29783	8.61228	8.39513	8.41397	8.55245	8.39679	8.51769	8.29909	8.32738	8.27549	8.18505	8.42522	8.22404	8.38468	8.39513	8.34640	8.45218	8.43000	8.24955	8.45660	8.67250	8.24173	8.87544	8.57719	9.06235	8.35888	8.17012	8.22889	8.35398	8.46488	8.47287	8.54145	8.47769	8.30512	8.14473	8.24291	8.32100	8.31046	8.21603	8.24775	8.80779	8.38995	8.47132	8.17546	8.36168	8.65116	8.58150	8.41057	8.24452	GNB1
NM_002617_at	5.20617	4.99211	4.92197	5.13217	4.91231	4.81685	5.02009	5.23060	5.31249	5.19838	5.00345	4.91220	5.27471	5.27414	5.14618	5.21749	5.13845	5.14409	5.00602	5.16796	4.89206	4.97547	5.13307	5.08380	5.14143	4.95726	5.07125	5.09595	5.03374	5.27429	5.50987	5.17123	5.11162	4.93995	5.36963	5.43177	5.27218	5.37598	5.35552	5.26802	5.16093	4.99842	5.17395	5.08542	5.23813	5.16739	4.86604	5.29145	5.30263	5.33368	5.36644	5.77183	4.61303	4.40966	4.90382	5.34571	5.08891	5.26907	5.02272	5.14098	4.81138	5.06494	4.64296	5.14361	4.98566	5.32302	5.20367	5.20426	5.37214	5.46488	5.22664	5.39028	5.38064	5.35186	5.23752	5.44022	4.73035	5.15444	PEX10
NM_002744_at	3.51392	3.69381	3.52229	3.60786	3.84003	3.36836	3.49778	3.77038	3.84725	4.02529	3.86354	3.77922	3.67654	3.75877	4.04412	3.74263	3.87933	3.69705	3.75608	3.83311	3.37474	4.04707	3.88113	3.82258	3.88645	3.75218	3.66803	3.91188	3.69761	3.68853	3.79221	3.44199	3.82876	3.86714	3.49427	3.72749	3.50897	3.55948	3.68258	4.02226	3.84630	3.79614	3.68497	3.65834	3.77184	3.68909	3.82191	3.81972	3.75469	3.71463	3.81145	4.07028	4.13231	3.33908	3.70504	3.53483	3.71136	3.49672	3.59665	3.78761	3.31374	3.67144	3.48148	3.61151	3.69870	3.94361	3.62908	3.79038	3.74567	3.96623	3.69296	3.69966	3.73118	3.68051	3.77291	3.96694	3.77352	3.82336	PRKCZ
NM_002978_at	4.71862	4.47359	4.59613	4.75083	4.91491	4.80809	4.68015	4.97228	4.90824	5.45725	4.76382	4.63601	4.77489	5.05110	4.83186	4.67835	4.97430	4.66520	4.89695	4.80051	4.55174	4.92484	4.87384	4.92563	4.88668	4.75617	5.01151	5.09544	4.84104	4.77930	4.77387	4.92537	4.36730	4.50706	4.67377	4.35080	4.48549	5.01446	4.84685	4.70604	4.99717	5.02680	4.96153	4.87876	4.56137	4.57561	4.76540	4.85366	5.01054	4.87399	4.92329	4.70972	5.01323	4.39868	4.71102	4.85469	4.74884	4.81198	4.94230	4.66537	4.52655	4.70267	4.65901	4.65483	4.67964	4.63657	4.67538	4.86165	4.74700	4.99383	4.68452	4.48373	4.91730	4.81735	4.93547	5.10703	4.52210	4.73722	SCNN1D
NM_003036_at	6.59511	6.77057	6.40919	6.16010	6.31306	6.87551	6.82085	6.61415	6.43405	6.55722	6.67842	6.98459	6.77624	6.56504	6.46829	6.62842	6.72920	7.09334	6.97185	6.58640	6.44168	6.30215	6.61444	7.21713	6.76926	6.66049	6.99764	6.65604	6.57994	6.49795	6.67536	6.75519	6.22138	6.21553	6.47027	6.54086	6.87827	6.00430	6.67801	6.79602	6.81995	7.26525	6.75136	6.47874	6.13829	6.57695	6.88527	6.65190	6.47337	6.72976	6.79651	7.37355	6.16136	7.11601	6.94347	6.69497	6.57409	6.81749	6.71764	6.69109	6.02276	6.58874	6.97144	6.79024	6.72882	6.37487	6.93490	6.66033	6.97493	7.18990	6.74095	6.34854	6.47968	6.44548	6.81167	6.50234	6.92116	6.68099	SKI
NM_003327_at	5.47296	5.82077	5.51388	5.43569	5.63021	5.73554	5.74463	5.72812	5.48050	5.71459	5.72417	5.68875	5.31070	5.70736	5.55066	5.69639	5.85266	5.97207	5.46554	5.75314	5.27470	5.90391	6.05391	5.54429	5.88309	5.89609	5.84245	5.51054	5.31058	5.46312	5.45688	5.09041	5.74834	5.64609	5.46825	5.34397	5.44087	5.76992	5.93268	5.86692	5.69751	5.54995	5.75130	5.56034	5.68446	5.84418	5.82761	5.78332	5.85931	5.59453	5.86544	5.39100	5.83629	5.49134	5.35738	5.50589	5.68821	5.46903	5.69230	5.45599	5.49356	5.69472	5.46536	5.45816	5.62149	5.77967	5.48334	5.58790	5.65898	5.52183	5.26427	5.68696	5.80946	5.75648	5.43301	5.79914	5.76549	5.81471	TNFRSF4
NM_004195_at	3.97293	3.84593	3.99119	3.99134	3.83298	4.03497	3.88440	4.03014	4.42573	4.12852	4.10281	3.68194	3.96639	4.05903	4.29874	4.11587	4.12120	3.97226	3.89352	3.98326	3.81365	3.93021	4.06859	4.34790	4.14332	3.93309	3.99101	4.14275	3.85700	3.89137	4.07776	4.03747	4.09581	4.00407	3.98697	3.83872	3.99042	4.45023	3.99060	4.17689	4.13957	3.79752	3.93359	3.94211	4.05617	3.76739	3.80651	3.93788	3.99564	3.94223	3.95292	4.03411	4.01461	3.57219	3.83526	4.06022	3.96457	3.99711	3.81113	3.83711	3.85700	4.20468	4.00202	4.09693	4.17429	4.08671	3.94445	4.07402	3.84288	4.00572	4.11186	4.02762	3.98737	3.99099	3.90227	4.57083	3.97715	3.95192	TNFRSF18
NM_004421_at	8.53741	8.35602	8.08879	8.31036	8.29316	7.91951	8.46490	8.30859	8.23374	8.44624	8.55558	8.51195	8.51638	8.49569	8.53349	8.57012	8.69311	8.42788	8.53175	8.29713	8.22642	8.09826	8.53572	8.59096	8.61630	8.48443	8.67798	8.78394	8.40649	8.44599	8.50083	8.56229	8.18903	8.03252	8.53778	8.24102	8.49594	8.40098	8.63868	8.49426	8.77391	8.83072	8.51276	8.59302	8.48653	8.55793	8.58452	8.63914	8.57800	8.50280	8.82369	8.32030	8.34689	8.27106	8.40328	8.49493	8.49978	8.60325	8.42714	8.34301	8.51047	8.38981	8.56023	8.48140	8.47065	8.39954	8.45037	8.35625	8.57602	8.30510	8.63153	8.58413	8.38563	8.38759	8.34021	8.44489	8.40792	8.53642	DVL1
NM_005414_at	2.96897	3.23343	3.41463	3.16118	3.03882	3.14309	3.12399	3.27098	3.38895	3.05504	3.12261	3.08405	3.08467	2.99846	3.09100	2.97814	2.99458	2.90997	3.19467	2.99104	3.23719	3.00896	3.34235	2.87165	2.86128	3.04568	3.00935	3.16851	3.22064	3.12335	3.02880	2.87358	3.02705	3.12268	2.94699	3.04900	3.00113	3.07780	3.24227	2.97825	3.01719	3.03765	3.03353	2.99027	3.38098	2.79356	3.01765	2.91317	2.95893	2.99063	3.29582	3.08496	2.91580	3.24053	3.03551	3.06153	2.95053	3.21768	3.06411	3.09791	3.09477	3.21082	2.95767	2.94699	3.29848	2.85105	2.91385	3.00321	3.24838	3.04921	3.06622	3.00896	3.01126	3.10342	3.05624	3.06622	3.15682	3.23433	SKIL
